timestamp,dataset_label,db,query_index,filter,latency_ms
2025-12-08T11:19:52.920234,SMALL,chroma,9,category=A,16.7658
2025-12-08T11:19:52.926160,SMALL,chroma,10,category=A,5.9254
2025-12-08T11:19:52.942718,SMALL,chroma,11,category=A,16.5582
2025-12-08T11:19:52.957855,SMALL,chroma,12,category=A,15.1370
2025-12-08T11:19:52.957855,SMALL,chroma,13,category=A,0.0000
2025-12-08T11:19:52.981484,SMALL,chroma,14,category=A,23.6292
2025-12-08T11:19:52.989630,SMALL,chroma,15,category=A,8.1465
2025-12-08T11:19:53.005408,SMALL,chroma,16,category=A,15.7778
2025-12-08T11:19:53.005408,SMALL,chroma,17,category=A,0.0000
2025-12-08T11:19:53.030725,SMALL,chroma,18,category=A,25.3170
2025-12-08T11:19:53.042651,SMALL,chroma,19,category=A,11.9264
2025-12-08T11:19:53.055496,SMALL,chroma,20,category=A,12.8446
2025-12-08T11:19:53.066765,SMALL,chroma,21,category=A,11.2686
2025-12-08T11:19:53.069381,SMALL,chroma,22,category=A,0.0000
2025-12-08T11:19:53.092086,SMALL,chroma,23,category=A,22.7044
2025-12-08T11:19:53.100830,SMALL,chroma,24,category=A,8.7445
2025-12-08T11:19:53.117686,SMALL,chroma,25,category=A,16.8555
2025-12-08T11:19:53.117686,SMALL,chroma,26,category=A,0.0000
2025-12-08T11:19:53.132739,SMALL,chroma,27,category=A,15.0535
2025-12-08T11:19:53.148390,SMALL,chroma,28,category=A,15.6512
2025-12-08T11:19:53.164077,SMALL,chroma,29,category=A,15.6868
2025-12-08T11:19:53.179901,SMALL,chroma,30,category=A,15.8241
2025-12-08T11:19:53.187730,SMALL,chroma,31,category=A,7.8285
2025-12-08T11:19:53.195980,SMALL,chroma,32,category=A,8.2500
2025-12-08T11:19:53.218179,SMALL,chroma,33,category=A,22.1996
2025-12-08T11:19:53.231674,SMALL,chroma,34,category=A,12.4960
2025-12-08T11:19:53.244159,SMALL,chroma,35,category=A,11.9264
2025-12-08T11:19:53.254339,SMALL,chroma,36,category=A,9.0852
2025-12-08T11:19:53.254339,SMALL,chroma,37,category=A,0.0000
2025-12-08T11:19:53.270145,SMALL,chroma,38,category=A,0.0000
2025-12-08T11:19:53.288095,SMALL,chroma,39,category=A,17.9501
2025-12-08T11:19:53.301933,SMALL,chroma,40,category=A,13.8381
2025-12-08T11:19:53.318054,SMALL,chroma,41,category=A,16.1207
2025-12-08T11:19:53.318054,SMALL,chroma,42,category=A,0.0000
2025-12-08T11:19:53.334143,SMALL,chroma,43,category=A,16.0894
2025-12-08T11:19:53.350051,SMALL,chroma,44,category=A,15.9080
2025-12-08T11:19:53.366140,SMALL,chroma,45,category=A,16.0885
2025-12-08T11:19:53.366140,SMALL,chroma,46,category=A,0.0000
2025-12-08T11:19:53.388452,SMALL,chroma,47,category=A,22.3129
2025-12-08T11:19:53.398108,SMALL,chroma,48,category=A,9.6552
2025-12-08T11:19:53.414286,SMALL,chroma,49,category=A,16.1786
2025-12-08T11:19:53.414286,SMALL,chroma,50,category=A,0.0000
2025-12-08T11:19:53.430416,SMALL,chroma,51,category=A,16.1300
2025-12-08T11:19:53.446161,SMALL,chroma,52,category=A,15.7452
2025-12-08T11:19:53.446161,SMALL,chroma,53,category=A,0.0000
2025-12-08T11:19:53.462207,SMALL,chroma,54,category=A,0.0000
2025-12-08T11:19:53.478041,SMALL,chroma,55,category=A,15.8341
2025-12-08T11:19:53.494278,SMALL,chroma,56,category=A,16.2368
2025-12-08T11:19:53.494278,SMALL,chroma,57,category=A,0.0000
2025-12-08T11:19:53.510052,SMALL,chroma,58,category=A,15.7743
2025-12-08T11:19:53.526096,SMALL,chroma,59,category=A,16.0437
2025-12-08T11:19:53.542189,SMALL,chroma,60,category=A,16.0928
2025-12-08T11:19:53.542189,SMALL,chroma,61,category=A,0.0000
2025-12-08T11:19:53.557839,SMALL,chroma,62,category=A,15.6500
2025-12-08T11:19:53.573745,SMALL,chroma,63,category=A,15.9061
2025-12-08T11:19:53.588978,SMALL,chroma,64,category=A,15.2333
2025-12-08T11:19:53.588978,SMALL,chroma,65,category=A,0.0000
2025-12-08T11:19:53.604740,SMALL,chroma,66,category=A,15.7616
2025-12-08T11:19:53.620926,SMALL,chroma,67,category=A,16.1865
2025-12-08T11:19:53.637010,SMALL,chroma,68,category=A,16.0835
2025-12-08T11:19:53.637010,SMALL,chroma,69,category=A,0.0000
2025-12-08T11:19:53.652762,SMALL,chroma,70,category=A,15.7528
2025-12-08T11:19:53.668580,SMALL,chroma,71,category=A,15.8176
2025-12-08T11:19:53.684503,SMALL,chroma,72,category=A,15.9233
2025-12-08T11:19:53.689192,SMALL,chroma,73,category=A,4.6892
2025-12-08T11:19:53.700716,SMALL,chroma,74,category=A,11.5232
2025-12-08T11:19:53.716496,SMALL,chroma,75,category=A,15.7802
2025-12-08T11:19:53.716496,SMALL,chroma,76,category=A,0.0000
2025-12-08T11:19:53.732727,SMALL,chroma,77,category=A,16.2308
2025-12-08T11:19:53.748612,SMALL,chroma,78,category=A,15.8854
2025-12-08T11:19:53.764722,SMALL,chroma,79,category=A,16.1099
2025-12-08T11:19:53.764722,SMALL,chroma,80,category=A,0.0000
2025-12-08T11:19:53.789390,SMALL,chroma,81,category=A,24.6677
2025-12-08T11:19:53.796565,SMALL,chroma,82,category=A,7.1750
2025-12-08T11:19:53.812419,SMALL,chroma,83,category=A,15.8541
2025-12-08T11:19:53.812419,SMALL,chroma,84,category=A,0.0000
2025-12-08T11:19:53.828221,SMALL,chroma,85,category=A,15.8017
2025-12-08T11:19:53.844130,SMALL,chroma,86,category=A,15.9092
2025-12-08T11:19:53.860156,SMALL,chroma,87,category=A,16.0255
2025-12-08T11:19:53.860156,SMALL,chroma,88,category=A,0.0000
2025-12-08T11:19:53.876072,SMALL,chroma,89,category=A,15.9166
2025-12-08T11:19:53.892010,SMALL,chroma,90,category=A,15.9378
2025-12-08T11:19:53.907994,SMALL,chroma,91,category=A,15.9838
2025-12-08T11:19:53.917564,SMALL,chroma,92,category=A,9.5706
2025-12-08T11:19:53.924181,SMALL,chroma,93,category=A,6.6173
2025-12-08T11:19:53.943060,SMALL,chroma,94,category=A,18.8785
2025-12-08T11:19:53.956171,SMALL,chroma,95,category=A,13.1114
2025-12-08T11:19:53.956171,SMALL,chroma,96,category=A,0.0000
2025-12-08T11:19:53.978835,SMALL,chroma,97,category=A,22.6636
2025-12-08T11:19:53.989920,SMALL,chroma,98,category=A,11.0848
2025-12-08T11:19:54.003872,SMALL,chroma,99,category=A,13.9527
2025-12-08T11:19:54.039556,SMALL,pgvector,0,category=A,3.5241
2025-12-08T11:19:54.039556,SMALL,pgvector,1,category=A,0.0000
2025-12-08T11:19:54.046132,SMALL,pgvector,2,category=A,6.5768
2025-12-08T11:19:54.046132,SMALL,pgvector,3,category=A,0.0000
2025-12-08T11:19:54.052257,SMALL,pgvector,4,category=A,6.1245
2025-12-08T11:19:54.052257,SMALL,pgvector,5,category=A,0.0000
2025-12-08T11:19:54.052257,SMALL,pgvector,6,category=A,0.0000
2025-12-08T11:19:54.061452,SMALL,pgvector,7,category=A,9.1951
2025-12-08T11:19:54.061452,SMALL,pgvector,8,category=A,0.0000
2025-12-08T11:19:54.067943,SMALL,pgvector,9,category=A,6.4909
2025-12-08T11:19:54.067943,SMALL,pgvector,10,category=A,0.0000
2025-12-08T11:19:54.067943,SMALL,pgvector,11,category=A,0.0000
2025-12-08T11:19:54.067943,SMALL,pgvector,12,category=A,0.0000
2025-12-08T11:19:54.067943,SMALL,pgvector,13,category=A,0.0000
2025-12-08T11:19:54.085411,SMALL,pgvector,14,category=A,1.6129
2025-12-08T11:19:54.085411,SMALL,pgvector,15,category=A,0.0000
2025-12-08T11:19:54.090364,SMALL,pgvector,16,category=A,0.0000
2025-12-08T11:19:54.090364,SMALL,pgvector,17,category=A,0.0000
2025-12-08T11:19:54.099566,SMALL,pgvector,18,category=A,9.2018
2025-12-08T11:19:54.115658,SMALL,pgvector,19,category=A,16.0923
2025-12-08T11:19:54.115658,SMALL,pgvector,20,category=A,0.0000
2025-12-08T11:19:54.115658,SMALL,pgvector,21,category=A,0.0000
2025-12-08T11:19:54.131568,SMALL,pgvector,22,category=A,15.9099
2025-12-08T11:19:54.134402,SMALL,pgvector,23,category=A,2.8338
2025-12-08T11:19:54.139879,SMALL,pgvector,24,category=A,5.4774
2025-12-08T11:19:54.139879,SMALL,pgvector,25,category=A,0.0000
2025-12-08T11:19:54.147300,SMALL,pgvector,26,category=A,7.4213
2025-12-08T11:19:54.147300,SMALL,pgvector,27,category=A,0.0000
2025-12-08T11:19:54.153233,SMALL,pgvector,28,category=A,5.9323
2025-12-08T11:19:54.153233,SMALL,pgvector,29,category=A,0.0000
2025-12-08T11:19:54.159183,SMALL,pgvector,30,category=A,5.9509
2025-12-08T11:19:54.163054,SMALL,pgvector,31,category=A,3.8700
2025-12-08T11:19:54.163054,SMALL,pgvector,32,category=A,0.0000
2025-12-08T11:19:54.170521,SMALL,pgvector,33,category=A,7.4675
2025-12-08T11:19:54.170521,SMALL,pgvector,34,category=A,0.0000
2025-12-08T11:19:54.170521,SMALL,pgvector,35,category=A,0.0000
2025-12-08T11:19:54.179260,SMALL,pgvector,36,category=A,8.7392
2025-12-08T11:19:54.179260,SMALL,pgvector,37,category=A,0.0000
2025-12-08T11:19:54.179260,SMALL,pgvector,38,category=A,0.0000
2025-12-08T11:19:54.179260,SMALL,pgvector,39,category=A,0.0000
2025-12-08T11:19:54.190421,SMALL,pgvector,40,category=A,0.0000
2025-12-08T11:19:54.195625,SMALL,pgvector,41,category=A,5.2042
2025-12-08T11:19:54.195625,SMALL,pgvector,42,category=A,0.0000
2025-12-08T11:19:54.195625,SMALL,pgvector,43,category=A,0.0000
2025-12-08T11:19:54.195625,SMALL,pgvector,44,category=A,0.0000
2025-12-08T11:19:54.195625,SMALL,pgvector,45,category=A,0.0000
2025-12-08T11:19:54.212328,SMALL,pgvector,46,category=A,16.7031
2025-12-08T11:19:54.215616,SMALL,pgvector,47,category=A,3.2880
2025-12-08T11:19:54.215616,SMALL,pgvector,48,category=A,0.0000
2025-12-08T11:19:54.215616,SMALL,pgvector,49,category=A,0.0000
2025-12-08T11:19:54.228071,SMALL,pgvector,50,category=A,12.4555
2025-12-08T11:19:54.228071,SMALL,pgvector,51,category=A,0.0000
2025-12-08T11:19:54.235060,SMALL,pgvector,52,category=A,6.9890
2025-12-08T11:19:54.235060,SMALL,pgvector,53,category=A,0.0000
2025-12-08T11:19:54.235060,SMALL,pgvector,54,category=A,0.0000
2025-12-08T11:19:54.243682,SMALL,pgvector,55,category=A,0.0000
2025-12-08T11:19:54.249236,SMALL,pgvector,56,category=A,5.5535
2025-12-08T11:19:54.249236,SMALL,pgvector,57,category=A,0.0000
2025-12-08T11:19:54.253815,SMALL,pgvector,58,category=A,0.0000
2025-12-08T11:19:54.259883,SMALL,pgvector,59,category=A,6.0689
2025-12-08T11:19:54.259883,SMALL,pgvector,60,category=A,0.0000
2025-12-08T11:19:54.259883,SMALL,pgvector,61,category=A,0.0000
2025-12-08T11:19:54.268087,SMALL,pgvector,62,category=A,8.2033
2025-12-08T11:19:54.268087,SMALL,pgvector,63,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,64,category=A,7.6258
2025-12-08T11:19:54.275713,SMALL,pgvector,65,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,66,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,67,category=A,0.0000
2025-12-08T11:19:54.275713,SMALL,pgvector,68,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,69,category=A,16.6457
2025-12-08T11:19:54.292358,SMALL,pgvector,70,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,71,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,72,category=A,0.0000
2025-12-08T11:19:54.292358,SMALL,pgvector,73,category=A,0.0000
2025-12-08T11:19:54.308116,SMALL,pgvector,74,category=A,15.7578
2025-12-08T11:19:54.310218,SMALL,pgvector,75,category=A,0.0000
2025-12-08T11:19:54.310218,SMALL,pgvector,76,category=A,0.0000
2025-12-08T11:19:54.310218,SMALL,pgvector,77,category=A,0.0000
2025-12-08T11:19:54.310218,SMALL,pgvector,78,category=A,0.0000
2025-12-08T11:19:54.324181,SMALL,pgvector,79,category=A,13.9635
2025-12-08T11:19:54.324181,SMALL,pgvector,80,category=A,0.0000
2025-12-08T11:19:54.329933,SMALL,pgvector,81,category=A,5.7516
2025-12-08T11:19:54.329933,SMALL,pgvector,82,category=A,0.0000
2025-12-08T11:19:54.337755,SMALL,pgvector,83,category=A,7.8218
2025-12-08T11:19:54.340368,SMALL,pgvector,84,category=A,2.6131
2025-12-08T11:19:54.340368,SMALL,pgvector,85,category=A,0.0000
2025-12-08T11:19:54.340368,SMALL,pgvector,86,category=A,0.0000
2025-12-08T11:19:54.340368,SMALL,pgvector,87,category=A,0.0000
2025-12-08T11:19:54.340368,SMALL,pgvector,88,category=A,0.0000
2025-12-08T11:19:54.357226,SMALL,pgvector,89,category=A,16.8583
2025-12-08T11:19:54.357226,SMALL,pgvector,90,category=A,0.0000
2025-12-08T11:19:54.363358,SMALL,pgvector,91,category=A,6.1316
2025-12-08T11:19:54.363358,SMALL,pgvector,92,category=A,0.0000
2025-12-08T11:19:54.363358,SMALL,pgvector,93,category=A,0.0000
2025-12-08T11:19:54.372138,SMALL,pgvector,94,category=A,8.7798
2025-12-08T11:19:54.374668,SMALL,pgvector,95,category=A,2.5308
2025-12-08T11:19:54.374668,SMALL,pgvector,96,category=A,0.0000
2025-12-08T11:19:54.381679,SMALL,pgvector,97,category=A,7.0109
2025-12-08T11:19:54.381679,SMALL,pgvector,98,category=A,0.0000
2025-12-08T11:19:54.387888,SMALL,pgvector,99,category=A,6.2089
